"","DB_NAME","NR_CPU","QTD_CONEXAO","BUILD_BANCO_DB2","BUILD_INST_DB2","QTD_ERROS_ATUALIZACAO","ULTIMO_RUNSTATS","QTD_OBJETOS_INVALIDOS","PACOTES_INVALIDOS","BUFFERPOLLS_AUTO","MEMORIA_BD","DFT_QUERYOPT","LOGBUFSZ","DB_MEM_THRESH","SELF_TUNING_MEM","DATABASE_MEMORY","DFT_DEGREE","TAMANHO_DO_BANCO_GB","TRIGGERS_AUDLOG","INSTANCE_MEMORY","Target"
"4222","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4223","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4224","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4225","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4226","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2790,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4227","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4228","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4229","BELO",2,9,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"4230","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4231","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4232","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2788,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4233","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,615,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4234","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4235","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4236","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4237","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2790,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4238","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4239","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4240","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4241","DEVKOP",4,18,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4242","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4243","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2778,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4244","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4245","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4246","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4247","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4248","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,2791,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4249","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4250","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4251","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4252","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4253","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4254","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2792,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4255","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4256","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"4257","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4258","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4259","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2792,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4260","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4261","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4262","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4263","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4264","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4265","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2807,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4266","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4267","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"4268","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4269","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4270","XAPURI",2,11,"special","s141128",0,"2019-11-27",0,0,1,2807,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4271","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4272","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4273","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4274","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4275","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4276","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2787,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4277","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4278","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"4279","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4280","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4281","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2805,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4282","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4283","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","1"
"4284","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4285","DEVKOP",4,21,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4286","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4287","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2807,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4288","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4289","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4290","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4291","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4292","XAPURI",2,11,"special","s141128",0,"2019-11-27",0,0,1,2795,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4293","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4294","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4295","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"4296","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4297","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4298","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2797,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4299","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4300","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4301","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4302","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4303","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2810,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4304","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4305","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4306","BELO",2,12,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4307","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4308","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4309","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2801,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4310","DESTRO",2,11,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4311","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4312","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4313","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4314","XAPURI",2,11,"special","s141128",0,"2019-11-27",0,0,1,2801,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4315","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4316","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,926,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4317","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"4318","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4319","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4320","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2807,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4321","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4322","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4323","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4324","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4325","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2468,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4326","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4327","OUTLET",2,12,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4328","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4329","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3358,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4330","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2626,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4331","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,2811,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4332","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4333","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1163,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"4334","MADESIL",2,10,"special","s141128",0,"2019-10-10",0,1,0,391,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4335","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4336","XAPURI",2,12,"special","s141128",0,"2019-11-27",0,0,1,2811,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4337","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4338","OUTLET",2,13,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4339","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,661,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"4340","DEVKOP",4,22,"s181109","s1811091400",5,"2020-03-18",0,0,0,3381,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","0"
"4341","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2627,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","1"
"4342","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,3214,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4343","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4344","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1148,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4345","MADESIL",2,12,"special","s141128",0,"2019-10-10",0,1,0,392,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4346","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4347","XAPURI",2,9,"special","s141128",0,"2019-11-27",0,0,1,3224,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4348","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4349","OUTLET",2,17,"s141128","s141128",0,"2019-09-07",1,26,0,927,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4350","BELO",2,11,"s141128","s141128",0,"2019-09-30",0,0,0,654,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4351","DEVKOP",4,20,"s181109","s1811091400",5,"2020-03-18",0,0,0,3381,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","1"
"4352","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2627,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4353","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,3232,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4354","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,615,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4355","PKENTE",2,12,"s151221","s141128",0,"2019-10-08",0,2,1,1148,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4356","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,392,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4357","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4358","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,3232,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4359","SCHWALM",2,12,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4360","OUTLET",2,21,"s141128","s141128",0,"2019-09-07",1,26,0,927,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4361","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","1"
"4362","DEVKOP",4,24,"s181109","s1811091400",5,"2020-03-18",0,0,0,3382,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","1"
"4363","DONGO",2,11,"s141128","s141128",2,"2020-09-12",0,1,2,2627,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4364","INTER",2,10,"s141128","s141128",0,"2020-08-19",0,0,0,3266,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4365","DESTRO",2,13,"s160901","s141128",0,"2020-07-06",0,25,0,615,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","0"
"4366","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1148,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","1"
"4367","MADESIL",2,11,"special","s141128",0,"2019-10-10",0,1,0,392,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4368","SCHWALM",2,10,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
"4369","XAPURI",2,10,"special","s141128",0,"2019-11-27",0,0,1,3261,5,4096,10,"ON (Active)","AUTOMATIC",-1,0.75,0,"AUTOMATIC","0"
"4370","SCHWALM",2,11,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","0"
"4371","OUTLET",2,16,"s141128","s141128",0,"2019-09-07",1,26,0,928,3,1024,100,"ON (Active)","AUTOMATIC",1,6.72,4,"AUTOMATIC","0"
"4372","BELO",2,10,"s141128","s141128",0,"2019-09-30",0,0,0,659,5,4096,90,"ON (Active)","AUTOMATIC",-1,21.93,0,"AUTOMATIC","0"
"4373","DEVKOP",4,18,"s181109","s1811091400",5,"2020-03-18",0,0,0,3382,5,4096,100,"ON (Active)","AUTOMATIC",-1,26.23,4,"AUTOMATIC","1"
"4374","DONGO",2,10,"s141128","s141128",2,"2020-09-12",0,1,2,2627,5,1024,100,"ON (Active)","AUTOMATIC",1,37.53,4,"AUTOMATIC","0"
"4375","INTER",2,9,"s141128","s141128",0,"2020-08-19",0,0,0,3264,5,2048,100,"ON (Active)","AUTOMATIC",1,13.46,0,"AUTOMATIC","0"
"4376","DESTRO",2,12,"s160901","s141128",0,"2020-07-06",0,25,0,608,5,4096,100,"ON (Active)","AUTOMATIC",-1,20.75,3,"AUTOMATIC","1"
"4377","PKENTE",2,13,"s151221","s141128",0,"2019-10-08",0,2,1,1148,5,4096,100,"ON (Active)","AUTOMATIC",-1,85.73,2,"AUTOMATIC","0"
"4378","MADESIL",2,12,"special","s141128",0,"2019-10-10",0,1,0,392,5,512,10,"ON (Active)","AUTOMATIC",1,8.95,0,"AUTOMATIC","0"
"4379","SCHWALM",2,13,"s141128","s141128",1,"2020-02-06",0,9,0,743,5,2150,100,"ON (Active)","AUTOMATIC",1,56.73,0,"AUTOMATIC","1"
